##TaskId, PlcTask,20
20,1015,0,7625923668379592734,0,20,20
20,1016,0,7625923668379592734,0,17,17
20,1017,0,7625923668379592734,0,15,15
20,1018,0,7625923668379592734,0,14,14
20,1019,0,7625923668379592734,0,15,15
20,1020,0,7625923668379592734,0,14,14
20,1021,0,7625923668379592734,0,15,15
20,1022,0,7625923668379592734,0,14,14
20,1023,0,7625923668379592734,0,14,14
20,1024,0,7625923668379592734,0,16,16
20,1025,0,7625923668379592734,0,14,14
20,1026,0,7625923668379592734,0,16,16
20,1027,0,7625923668379592734,0,14,14
20,1028,0,7625923668379592734,0,21,21
20,1029,0,7625923668379592734,0,15,15
20,1030,0,7625923668379592734,0,15,15
20,1031,0,7625923668379592734,0,14,14
20,1032,0,7625923668379592734,0,16,16
20,1033,0,7625923668379592734,0,14,14
20,1034,0,7625923668379592734,0,16,16
20,1035,0,7625923668379592734,0,14,14
20,1036,0,7625923668379592734,0,15,15
20,1037,0,7625923668379592734,0,13,13
20,1038,0,7625923668379592734,0,15,15
20,1039,0,7625923668379592734,0,15,15
20,1040,0,7625923668379592734,0,15,15
20,1041,0,7625923668379592734,0,14,14
20,1042,0,7625923668379592734,0,16,16
20,1043,0,7625923668379592734,0,14,14
20,1044,0,7625923668379592734,0,15,15
20,1045,0,7625923668379592734,0,14,14
20,1046,0,7625923668379592734,0,14,14
20,1047,0,7625923668379592734,0,16,16
20,1048,0,7625923668379592734,0,14,14
20,1049,0,7625923668379592734,0,16,16
20,1050,0,7625923668379592734,0,14,14
20,1051,0,7625923668379592734,0,16,16
20,1052,0,7625923668379592734,0,14,14
20,1053,0,7625923668379592734,0,15,15
20,1054,0,7625923668379592734,0,15,15
20,1055,0,7625923668379592734,0,15,15
20,1056,0,7625923668379592734,0,15,15
20,1057,0,7625923668379592734,0,15,15
20,1058,0,7625923668379592734,0,14,14
20,1059,0,7625923668379592734,0,16,16
20,1060,0,7625923668379592734,0,14,14
20,1061,0,7625923668379592734,0,16,16
20,1062,0,7625923668379592734,0,14,14
20,1063,0,7625923668379592734,0,15,15
20,1064,0,7625923668379592734,0,14,14
20,1065,0,7625923668379592734,0,16,16
20,1066,0,7625923668379592734,0,14,14
20,1067,0,7625923668379592734,0,16,16
20,1068,0,7625923668379592734,0,14,14
20,1069,0,7625923668379592734,0,16,16
20,1070,0,7625923668379592734,0,14,14
20,1071,0,7625923668379592734,0,16,16
20,1072,0,7625923668379592734,0,14,14
20,1073,0,7625923668379592734,0,14,14
20,1074,0,7625923668379592734,0,15,15
20,1075,0,7625923668379592734,0,14,14
20,1076,0,7625923668379592734,0,16,16
20,1077,0,7625923668379592734,0,14,14
20,1078,0,7625923668379592734,0,16,16
20,1079,0,7625923668379592734,0,14,14
20,1080,0,7625923668379592734,0,15,15
20,1081,0,7625923668379592734,0,14,14
20,1082,0,7625923668379592734,0,15,15
20,1083,0,7625923668379592734,0,14,14
20,1084,0,7625923668379592734,0,15,15
20,1085,0,7625923668379592734,0,14,14
20,1086,0,7625923668379592734,0,15,15
20,1087,0,7625923668379592734,0,14,14
20,1088,0,7625923668379592734,0,16,16
20,1089,0,7625923668379592734,0,14,14
20,1090,0,7625923668379592734,0,16,16
20,1091,0,7625923668379592734,0,14,14
20,1092,0,7625923668379592734,0,16,16
20,1093,0,7625923668379592734,0,14,14
20,1094,0,7625923668379592734,0,15,15
20,1095,0,7625923668379592734,0,14,14
20,1096,0,7625923668379592734,0,16,16
20,1097,0,7625923668379592734,0,15,15
20,1098,0,7625923668379592734,0,15,15
20,1099,0,7625923668379592734,0,15,15
20,1100,0,7625923668379592734,0,15,15
20,1101,0,7625923668379592734,0,14,14
